LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1734687900.850203,204346,31416,1,HR,1,100,95
1734687901.490199,204986,31515,1,HR,1,100,95
1734687902.250193,205746,31647,1,HR,1,100,91
1734687902.890189,206386,31748,1,HR,1,100,92
1734687903.663184,207159,31865,1,HR,1,100,89
1734687905.543172,209039,32186,1,HR,1,100,76
1734687907.023162,210519,32432,1,HR,1,100,68
1734687907.756157,211252,32550,1,HR,1,100,72
1734687908.476152,211972,32667,1,HR,1,100,74
1734687909.116148,212612,32766,1,HR,1,100,79
1734687909.916143,213412,32899,1,HR,1,100,78
1734687910.636138,214132,33005,1,HR,1,100,79
1734687911.289134,214785,33120,1,HR,1,100,82
1734687911.569132,215065,33171,1,HR,1,100,112
1734687912.929123,216425,33385,1,HR,1,100,97
1734687913.609118,217105,33505,1,HR,1,100,95
1734687914.249114,217745,33604,1,HR,1,100,95
1734687915.062109,218558,33737,1,HR,1,100,90
1734687915.782104,219278,33860,1,HR,1,100,89
1734687916.302100,219798,33943,1,HR,1,100,95
1734687917.062095,220558,34059,1,HR,1,100,91
1734687917.782091,221278,34175,1,HR,1,100,89
1734687918.555085,222051,34309,1,HR,1,100,87
1734687919.275081,222771,34427,1,HR,1,100,86
1734687919.955076,223451,34542,1,HR,1,100,87
1734687920.675071,224171,34648,1,HR,1,100,86
1734687921.355067,224851,34764,1,HR,1,100,86
1734687921.715065,225211,34832,1,HR,1,100,104
1734687922.088062,225584,34884,1,HR,1,100,118
1734687922.728058,226224,35000,1,HR,1,100,113
1734687923.648052,227144,35150,1,HR,1,100,102
1734687924.208048,227704,35235,1,HR,1,100,103
1734687924.888044,228384,35350,1,HR,1,100,100
1734687925.661038,229157,35473,1,HR,1,100,95
1734687926.581032,230077,35620,1,HR,1,100,89
1734687927.421027,230917,35753,1,HR,1,100,85
1734687928.301021,231797,35904,1,HR,1,100,81
1734687928.821018,232317,35988,1,HR,1,100,89
1734687929.061016,232557,36039,1,HR,1,100,125
1734687929.594012,233090,36122,1,HR,1,100,123
1734687929.914010,233410,36175,1,HR,1,100,137
1734687930.394007,233890,36257,1,HR,1,100,134
1734687931.074003,234570,36363,1,HR,1,100,124
1734687931.713998,235210,36463,1,HR,1,100,117
1734687932.473993,235970,36596,1,HR,1,100,109
1734687933.286988,236783,36730,1,HR,1,100,101
1734687934.166982,237663,36863,1,HR,1,100,94
1734687935.006977,238503,37012,1,HR,1,100,89
1734687935.206975,238703,37048,1,HR,1,100,136
1734687935.926970,239423,37152,1,HR,1,100,124
1734687936.899964,240396,37318,1,HR,1,100,110
1734687937.659959,241156,37433,1,HR,1,100,103
1734687938.339954,241836,37553,1,HR,1,100,100
1734687939.139949,242636,37669,1,HR,1,100,95
1734687940.099943,243596,37835,1,HR,1,100,87
1734687940.712939,244209,37940,1,HR,1,100,90
1734687941.472934,244969,38057,1,HR,1,100,88
1734687942.272928,245769,38173,1,HR,1,100,85
1734687943.032923,246529,38308,1,HR,1,100,84
1734687943.232922,246729,38343,1,HR,1,100,132
1734687943.752919,247249,38425,1,HR,1,100,128
1734687944.485914,247982,38543,1,HR,1,100,118
1734687945.245909,248742,38675,1,HR,1,100,109
1734687945.965904,249462,38781,1,HR,1,100,104
1734687946.725899,250222,38914,1,HR,1,100,98
1734687947.445894,250942,39029,1,HR,1,100,95
1734687948.218889,251715,39149,1,HR,1,100,91
1734687949.018884,252515,39281,1,HR,1,100,88
1734687949.138883,252635,39299,1,HR,1,100,179
1734687949.658880,253155,39382,1,HR,1,100,165
1734687950.498874,253995,39531,1,HR,1,100,144
1734687951.471868,254968,39670,1,HR,1,100,126
1734687952.351862,255848,39819,1,HR,1,100,113
1734687952.551860,256048,39854,1,HR,1,100,155
1734687953.271856,256768,39972,1,HR,1,100,139
1734687953.471854,256968,40006,1,HR,1,100,175
1734687954.111850,257608,40107,1,HR,1,100,157
1734687955.004844,258501,40255,1,HR,1,100,137
1734687955.244843,258741,40289,1,HR,1,100,162
1734687955.844839,259341,40390,1,HR,1,100,148
1734687956.684833,260181,40527,1,HR,1,100,131
1734687956.884832,260381,40563,1,HR,1,100,169
1734687957.484828,260981,40663,1,HR,1,100,153
1734687958.577821,262074,40847,1,HR,1,100,132
1734687959.457815,262954,40980,1,HR,1,100,118
1734687960.057811,263554,41081,1,HR,1,100,114
1734687960.937805,264434,41227,1,HR,1,100,104
1734687961.857799,265354,41367,1,HR,1,100,95
1734687962.670793,266167,41499,1,HR,1,100,91
1734687963.510788,267007,41651,1,HR,1,100,86
1734687964.270783,267767,41766,1,HR,1,100,85
1734687965.310776,268807,41932,1,HR,1,100,79
1734687966.123770,269620,42065,1,HR,1,100,78
1734687967.323762,270820,42267,1,HR,1,100,72
1734687967.843759,271340,42352,1,HR,1,100,81
1734687968.723753,272220,42503,1,HR,1,100,78
1734687969.576748,273073,42635,1,HR,1,100,77
1734687970.456742,273953,42785,1,HR,1,100,75
1734687970.656740,274153,42818,1,HR,1,100,125
1734687971.216737,274713,42902,1,HR,1,100,121
1734687972.216730,275713,43055,1,HR,1,100,107
1734687973.229723,276726,43222,1,HR,1,100,97
1734687974.109718,277606,43371,1,HR,1,100,91
1734687974.949712,278446,43503,1,HR,1,100,86
1734687975.909706,279406,43669,1,HR,1,100,81
1734687976.882699,280379,43811,1,HR,1,100,77
1734687977.762693,281259,43960,1,HR,1,100,75
1734687978.882686,282379,44143,1,HR,1,100,70
1734687979.721680,283218,44276,1,HR,1,100,70
1734687980.441676,283938,44391,1,HR,1,100,73
1734687981.295670,284792,44540,1,HR,1,100,73
1734687982.175664,285672,44680,1,HR,1,100,72
1734687982.774660,286271,44779,1,HR,1,100,78
1734687983.614655,287111,44913,1,HR,1,100,77
1734687984.708647,288205,45096,1,HR,1,100,72
1734687985.708641,289205,45260,1,HR,1,100,69
1734687986.548635,290045,45393,1,HR,1,100,70
1734687987.467629,290964,45532,1,HR,1,100,69
1734687988.640621,292137,45731,1,HR,1,100,65
1734687989.520616,293017,45881,1,HR,1,100,66
1734687990.401610,293898,46013,1,HR,1,100,66
1734687991.320604,294817,46162,1,HR,1,100,66
1734687992.133598,295630,46300,1,HR,1,100,68
1734687992.854594,296351,46418,1,HR,1,100,71
1734687993.333590,296830,46501,1,HR,1,100,83
1734687993.494589,296991,46521,1,HR,1,100,148
1734687994.293584,297790,46653,1,HR,1,100,132
1734687995.547576,299044,46867,1,HR,1,100,113
1734687996.307570,299804,46984,1,HR,1,100,106
1734687997.506563,301003,47171,1,HR,1,100,93
1734687998.720555,302217,47370,1,HR,1,100,84
1734688000.439543,303936,47651,1,HR,1,100,73
1734688002.239531,305736,47950,1,HR,1,100,64
1734688002.933527,306430,48051,1,HR,1,100,69
1734688004.172518,307669,48267,1,HR,1,100,65
1734688005.732508,309229,48514,1,HR,1,100,59
1734688006.905500,310402,48696,1,HR,1,100,57
1734688007.985493,311482,48883,1,HR,1,100,57
1734688009.679482,313176,49149,1,HR,1,100,52
1734688009.839481,313336,49167,1,HR,1,100,124
1734688010.878474,314375,49333,1,HR,1,100,109
1734688011.798468,315295,49481,1,HR,1,100,99
1734688012.678462,316175,49620,1,HR,1,100,92
1734688013.491457,316988,49755,1,HR,1,100,89
1734688014.331451,317828,49904,1,HR,1,100,85
1734688015.291445,318788,50053,1,HR,1,100,80
1734688016.371438,319868,50235,1,HR,1,100,74
1734688017.345431,320842,50383,1,HR,1,100,72
1734688017.504430,321001,50419,1,HR,1,100,139
1734688018.464424,321961,50575,1,HR,1,100,122
1734688019.424417,322921,50724,1,HR,1,100,109
1734688020.184412,323681,50856,1,HR,1,100,102
1734688021.117406,324614,51006,1,HR,1,100,94
1734688021.277405,324774,51039,1,HR,1,100,156
1734688022.117400,325614,51172,1,HR,1,100,138
1734688022.957394,326454,51313,1,HR,1,100,123
1734688023.917388,327414,51464,1,HR,1,100,109
1734688024.930381,328427,51628,1,HR,1,100,98
1734688025.570377,329067,51729,1,HR,1,100,97
1734688026.450371,329947,51879,1,HR,1,100,91
1734688027.370365,330867,52025,1,HR,1,100,85
1734688028.543357,332040,52216,1,HR,1,100,78
1734688029.103354,332600,52317,1,HR,1,100,84
1734688030.143347,333640,52481,1,HR,1,100,78
1734688030.783342,334280,52582,1,HR,1,100,82
1734688031.636337,335133,52730,1,HR,1,100,79
1734688031.876335,335373,52764,1,HR,1,100,117
1734688032.396332,335893,52849,1,HR,1,100,117
1734688033.076327,336573,52954,1,HR,1,100,111
1734688033.836322,337333,53089,1,HR,1,100,104
1734688034.996314,338493,53271,1,HR,1,100,92
1734688035.969308,339466,53435,1,HR,1,100,85
1734688036.969301,340466,53601,1,HR,1,100,80
1734688038.209293,341706,53788,1,HR,1,100,73
1734688038.742290,342239,53889,1,HR,1,100,82
1734688040.022281,343519,54086,1,HR,1,100,74
1734688040.822276,344319,54219,1,HR,1,100,75
1734688040.982275,344479,54254,1,HR,1,100,141
1734688041.742270,345239,54370,1,HR,1,100,127
1734688042.555264,346052,54502,1,HR,1,100,116
1734688044.355252,347852,54792,1,HR,1,100,97
1734688046.448239,349945,55120,1,HR,1,100,82
1734688046.928235,350425,55203,1,HR,1,100,92
1734688048.048228,351545,55389,1,HR,1,100,83
1734688051.901202,355398,56016,1,HR,1,100,68
1734688052.901196,356398,56165,1,HR,1,100,66
1734688054.514185,358011,56432,1,HR,1,100,60
1734688055.674177,359171,56614,1,HR,1,100,58
1734688056.394173,359891,56731,1,HR,1,100,64
1734688057.367166,360864,56897,1,HR,1,100,63
1734688058.447159,361944,57063,1,HR,1,100,62
1734688059.287153,362784,57204,1,HR,1,100,64
1734688060.127148,363624,57337,1,HR,1,100,66
1734688061.300140,364797,57534,1,HR,1,100,62
1734688061.980136,365477,57635,1,HR,1,100,68
1734688063.260127,366757,57851,1,HR,1,100,63
1734688064.153121,367650,57988,1,HR,1,100,65
1734688065.233114,368730,58171,1,HR,1,100,63
1734688065.873110,369370,58270,1,HR,1,100,69
1734688066.953103,370450,58451,1,HR,1,100,66
1734688067.806097,371303,58585,1,HR,1,100,67
1734688068.806090,372303,58751,1,HR,1,100,66
1734688069.686085,373183,58890,1,HR,1,100,66
1734688069.926083,373423,58941,1,HR,1,100,107
1734688070.686078,374183,59056,1,HR,1,100,101
1734688070.926076,374423,59109,1,HR,1,100,134
1734688071.619072,375116,59208,1,HR,1,100,124
1734688072.539066,376036,59374,1,HR,1,100,111
1734688073.779058,377276,59574,1,HR,1,100,97
1734688074.379054,377876,59662,1,HR,1,100,98
1734688075.672045,379169,59877,1,HR,1,100,86
1734688076.472040,379969,60010,1,HR,1,100,84
1734688076.632039,380129,60028,1,HR,1,100,149
1734688077.472033,380969,60159,1,HR,1,100,131
1734688078.472026,381969,60327,1,HR,1,100,116
1734688079.485020,382982,60482,1,HR,1,100,103
1734688080.005016,383502,60566,1,HR,1,100,106
1734688080.405014,383902,60634,1,HR,1,100,116
1734688081.245008,384742,60767,1,HR,1,100,106
1734688082.378000,385875,60948,1,HR,1,100,94
1734688083.617992,387115,61148,1,HR,1,100,84
1734688084.457987,387955,61290,1,HR,1,100,81
1734688085.737978,389235,61488,1,HR,1,100,74
1734688086.510973,390008,61620,1,HR,1,100,75
1734688087.430967,390928,61770,1,HR,1,100,73
1734688087.670965,391168,61805,1,HR,1,100,112
1734688088.430960,391928,61940,1,HR,1,100,105
1734688089.029957,392527,62023,1,HR,1,100,104
1734688089.389954,392887,62079,1,HR,1,100,118
1734688090.083950,393581,62196,1,HR,1,100,111
1734688090.923944,394421,62329,1,HR,1,100,102
1734688092.123936,395621,62518,1,HR,1,100,91
1734688092.803931,396301,62633,1,HR,1,100,90
1734688093.576926,397074,62706,1,HR,1,100,88
1734688094.296922,397794,62821,1,HR,1,100,87
1734688095.296915,398794,62992,1,HR,1,100,81
1734688097.109903,400607,63289,1,HR,1,100,70
1734688097.909898,401407,63421,1,HR,1,100,71
1734688098.989891,402487,63588,1,HR,1,100,68
1734688099.628886,403126,63696,1,HR,1,100,74
1734688100.229882,403727,63797,1,HR,1,100,79
1734688102.601867,406099,64174,1,HR,1,100,67
1734688103.201863,406699,64276,1,HR,1,100,75
1734688104.215856,407713,64442,1,HR,1,100,71
1734688105.335849,408833,64627,1,HR,1,100,67
1734688106.135843,409633,64761,1,HR,1,100,69
1734688107.254836,410752,64941,1,HR,1,100,66
1734688108.348829,411846,65111,1,HR,1,100,63
1734688109.627820,413125,65325,1,HR,1,100,60
1734688110.667813,414165,65498,1,HR,1,100,59
1734688111.961805,415459,175,1,HR,1,100,57
1734688112.761799,416259,294,1,HR,1,100,61
1734688113.800792,417298,461,1,HR,1,100,60
1734688115.774779,419272,780,1,HR,1,100,53
1734688116.693773,420191,926,1,HR,1,100,56
1734688117.773766,421271,1110,1,HR,1,100,56
1734688118.907759,422405,1292,1,HR,1,100,55
1734688119.587754,423085,1408,1,HR,1,100,63
1734688120.666747,424164,1580,1,HR,1,100,61
1734688121.826739,425324,1761,1,HR,1,100,59
1734688122.480735,425978,1862,1,HR,1,100,67
1734688123.439729,426937,2028,1,HR,1,100,66
1734688124.039725,427537,2129,1,HR,1,100,73
1734688125.039718,428537,2293,1,HR,1,100,70
1734688125.119718,428617,2295,1,HR,1,100,221
1734688126.252710,429750,2484,1,HR,1,100,184
1734688127.332703,430830,2665,1,HR,1,100,156
1734688127.892699,431390,2749,1,HR,1,100,145
1734688128.892693,432390,2917,1,HR,1,100,126
1734688129.945686,433443,3098,1,HR,1,100,111
1734688130.626681,434124,3204,1,HR,1,100,106
1734688131.465676,434963,3353,1,HR,1,100,98
1734688132.305670,435803,3485,1,HR,1,100,92
1734688133.359663,436857,3651,1,HR,1,100,85
1734688134.438656,437936,3835,1,HR,1,100,78
1734688135.198651,438696,3950,1,HR,1,100,78
1734688136.198644,439696,4122,1,HR,1,100,74
1734688136.358643,439856,4140,1,HR,1,100,141
1734688137.331637,440829,4307,1,HR,1,100,124
1734688138.011632,441509,4405,1,HR,1,100,116
1734688138.971626,442469,4573,1,HR,1,100,104
1734688140.184618,443682,4771,1,HR,1,100,92
1734688140.944613,444442,4892,1,HR,1,100,89
1734688141.944606,445442,5056,1,HR,1,100,83
1734688142.624602,446122,5157,1,HR,1,100,84
1734688142.864600,446362,5207,1,HR,1,100,121
1734688143.624595,447122,5325,1,HR,1,100,111
1734688144.557589,448055,5474,1,HR,1,100,101
1734688145.597582,449095,5664,1,HR,1,100,92
1734688146.437576,449935,5797,1,HR,1,100,87
1734688147.610569,451108,5977,1,HR,1,100,79
1734688148.650562,452148,6144,1,HR,1,100,74
1734688149.450556,452948,6277,1,HR,1,100,75
1734688150.330551,453828,6410,1,HR,1,100,73
1734688151.223545,454721,6548,1,HR,1,100,72
1734688152.023539,455521,6680,1,HR,1,100,73
1734688152.823534,456321,6814,1,HR,1,100,73
1734688153.743528,457241,6964,1,HR,1,100,71
1734688154.716522,458214,7130,1,HR,1,100,69
1734688155.716515,459214,7296,1,HR,1,100,67
1734688156.556509,460054,7435,1,HR,1,100,68
1734688157.636502,461134,7599,1,HR,1,100,65
1734688158.329498,461827,7719,1,HR,1,100,70
1734688159.209492,462707,7866,1,HR,1,100,70
1734688160.329484,463827,8049,1,HR,1,100,66
1734688161.649476,465147,8249,1,HR,1,100,62
1734688162.302471,465800,8366,1,HR,1,100,69
1734688162.502470,466000,8400,1,HR,1,100,120
1734688163.342464,466840,8534,1,HR,1,100,109
1734688164.382457,467880,8701,1,HR,1,100,98
1734688165.262452,468760,8849,1,HR,1,100,91
1734688166.355444,469853,9038,1,HR,1,100,83
1734688167.435437,470933,9204,1,HR,1,100,77
1734688168.195432,471693,9338,1,HR,1,100,78
1734688168.755429,472253,9422,1,HR,1,100,84
1734688169.808422,473306,9603,1,HR,1,100,78
1734688171.008414,474506,9785,1,HR,1,100,72
1734688171.488410,474986,9875,1,HR,1,100,84
1734688171.768409,475266,9925,1,HR,1,100,113
1734688172.741402,476239,10075,1,HR,1,100,102
1734688174.141393,477639,10306,1,HR,1,100,89
1734688174.541390,478039,10373,1,HR,1,100,102
1734688175.341385,478839,10505,1,HR,1,100,96
1734688176.474377,479972,10693,1,HR,1,100,87
1734688177.114373,480612,10794,1,HR,1,100,88
1734688178.114367,481612,10960,1,HR,1,100,82
1734688179.074360,482572,11126,1,HR,1,100,78
1734688180.127353,483625,11290,1,HR,1,100,73
1734688180.967348,484465,11422,1,HR,1,100,73
1734688181.967341,485465,11576,1,HR,1,100,70
1734688183.127333,486625,11761,1,HR,1,100,66
1734688183.980328,487478,11894,1,HR,1,100,67
1734688184.900322,488398,12043,1,HR,1,100,67
1734688185.980314,489478,12224,1,HR,1,100,64
1734688187.033308,490531,12380,1,HR,1,100,63
1734688187.633304,491131,12479,1,HR,1,100,71
1734688188.793296,492291,12680,1,HR,1,100,67
1734688189.913288,493411,12861,1,HR,1,100,64
1734688190.806283,494304,13011,1,HR,1,100,65
1734688192.606271,496104,13297,1,HR,1,100,58
1734688193.846262,497344,13497,1,HR,1,100,56
1734688194.459258,497957,13613,1,HR,1,100,66
1734688195.419252,498917,13762,1,HR,1,100,65
1734688196.699244,500197,13959,1,HR,1,100,61
1734688197.379239,500877,14083,1,HR,1,100,67
1734688198.472232,501970,14265,1,HR,1,100,64
1734688199.472225,502970,14415,1,HR,1,100,63
1734688199.752223,503250,14465,1,HR,1,100,97
1734688200.432219,503930,14583,1,HR,1,100,95
1734688201.725210,505223,14797,1,HR,1,100,84
1734688202.765203,506263,14966,1,HR,1,100,78
1734688203.405199,506903,15069,1,HR,1,100,82
1734688204.525192,508023,15250,1,HR,1,100,76
1734688205.658184,509156,15432,1,HR,1,100,71
1734688206.298180,509796,15548,1,HR,1,100,76
1734688207.378173,510876,15720,1,HR,1,100,71
1734688208.631165,512129,15919,1,HR,1,100,66
1734688209.311160,512809,16034,1,HR,1,100,71
1734688210.351153,513849,16200,1,HR,1,100,68
1734688211.431146,514929,16382,1,HR,1,100,65
1734688212.404140,515902,16536,1,HR,1,100,65
1734688213.484132,516982,16721,1,HR,1,100,63
1734688214.564125,518062,16901,1,HR,1,100,61
1734688215.124121,518622,16986,1,HR,1,100,71
1734688216.337113,519835,17183,1,HR,1,100,67
1734688217.337107,520835,17355,1,HR,1,100,65
1734688218.017102,521515,17456,1,HR,1,100,70
1734688218.977096,522475,17605,1,HR,1,100,69
1734688219.110095,522608,17641,1,HR,1,100,164
1734688219.990089,523488,17773,1,HR,1,100,143
1734688220.950083,524448,17939,1,HR,1,100,125
1734688221.829077,525327,18086,1,HR,1,100,112
1734688222.923070,526421,18256,1,HR,1,100,100
1734688223.923063,527421,18406,1,HR,1,100,91
1734688224.763058,528261,18555,1,HR,1,100,87
1734688225.762051,529260,18721,1,HR,1,100,81
1734688226.856044,530354,18887,1,HR,1,100,75
1734688227.856037,531354,19058,1,HR,1,100,72
1734688228.736031,532234,19209,1,HR,1,100,71
1734688228.855031,532353,19228,1,HR,1,100,166
1734688229.735025,533233,19377,1,HR,1,100,145
1734688230.749018,534247,19541,1,HR,1,100,126
1734688231.709012,535207,19691,1,HR,1,100,112
1734688232.908004,536406,19878,1,HR,1,100,98
1734688233.921997,537420,20045,1,HR,1,100,90
1734688234.561993,538060,20162,1,HR,1,100,90
1734688235.441987,538940,20295,1,HR,1,100,86
1734688236.481980,539980,20475,1,HR,1,100,79
1734688237.374974,540873,20607,1,HR,1,100,77
1734688238.254968,541753,20765,1,HR,1,100,75
1734688239.213962,542712,20913,1,HR,1,100,72
1734688240.413954,543912,21112,1,HR,1,100,67
1734688241.187949,544686,21245,1,HR,1,100,70
1734688242.026943,545525,21378,1,HR,1,100,70
1734688242.987937,546486,21532,1,HR,1,100,68
1734688243.706932,547205,21650,1,HR,1,100,72
1734688244.440927,547939,21766,1,HR,1,100,74
1734688245.120923,548619,21883,1,HR,1,100,77
1734688246.119916,549618,22047,1,HR,1,100,74
1734688246.279915,549778,22082,1,HR,1,100,141
1734688246.879911,550378,22167,1,HR,1,100,132
1734688247.853905,551352,22336,1,HR,1,100,116
1734688248.812898,552311,22487,1,HR,1,100,104
1734688249.653893,553152,22637,1,HR,1,100,97
1734688250.412888,553911,22752,1,HR,1,100,93
1734688251.386881,554885,22918,1,HR,1,100,86
1734688252.226876,555725,23050,1,HR,1,100,83
1734688253.025871,556524,23153,1,HR,1,100,81
1734688254.025864,557524,23322,1,HR,1,100,76
1734688254.826859,558325,23454,1,HR,1,100,76
1734688255.598853,559097,23570,1,HR,1,100,77
1734688256.518847,560017,23719,1,HR,1,100,74
1734688257.278842,560777,23836,1,HR,1,100,75
1734688258.158836,561657,23977,1,HR,1,100,74
1734688259.131830,562630,24143,1,HR,1,100,71
1734688259.932825,563431,24260,1,HR,1,100,72
1734688260.691820,564190,24393,1,HR,1,100,74
1734688261.611814,565110,24542,1,HR,1,100,72
1734688262.624807,566123,24706,1,HR,1,100,69
1734688263.465801,566964,24849,1,HR,1,100,70
1734688264.304796,567803,24982,1,HR,1,100,70
1734688265.464788,568963,25163,1,HR,1,100,66
1734688266.157784,569656,25281,1,HR,1,100,71
1734688266.917778,570416,25396,1,HR,1,100,73
1734688268.037771,571536,25579,1,HR,1,100,68
1734688269.237763,572736,25721,1,HR,1,100,64
1734688269.930758,573429,25837,1,HR,1,100,70
1734688270.930752,574429,26003,1,HR,1,100,68
1734688272.130744,575629,26184,1,HR,1,100,64
1734688273.050738,576549,26336,1,HR,1,100,64
1734688273.903732,577402,26473,1,HR,1,100,66
1734688274.823726,578322,26623,1,HR,1,100,66
1734688275.823720,579322,26787,1,HR,1,100,64
1734688276.503715,580002,26888,1,HR,1,100,70
1734688277.477709,580976,27054,1,HR,1,100,68
1734688278.516702,582015,27220,1,HR,1,100,66
1734688279.516695,583015,27393,1,HR,1,100,64
1734688280.409689,583908,27542,1,HR,1,100,65
1734688281.449682,584948,27706,1,HR,1,100,64
1734688281.609681,585108,27741,1,HR,1,100,133
1734688282.249677,585748,27841,1,HR,1,100,124
1734688283.209671,586708,27992,1,HR,1,100,110
1734688284.222664,587721,28163,1,HR,1,100,99
1734688285.142658,588641,28312,1,HR,1,100,92
1734688286.022652,589521,28462,1,HR,1,100,86
1734688287.342643,590841,28676,1,HR,1,100,77
1734688288.075638,591574,28794,1,HR,1,100,79
1734688289.035632,592534,28951,1,HR,1,100,75
1734688291.035619,594534,29262,1,HR,1,100,65
1734688291.928613,595427,29411,1,HR,1,100,66
1734688292.488609,595987,29495,1,HR,1,100,75
1734688293.288604,596787,29629,1,HR,1,100,75
1734688294.248597,597747,29782,1,HR,1,100,72
1734688295.141592,598640,29932,1,HR,1,100,71
1734688295.981586,599480,30064,1,HR,1,100,71
1734688296.861580,600360,30213,1,HR,1,100,71
1734688297.821574,601320,30379,1,HR,1,100,69
1734688298.674568,602173,30514,1,HR,1,100,69
1734688299.554562,603053,30649,1,HR,1,100,69
1734688300.434556,603933,30799,1,HR,1,100,69
1734688301.274551,604773,30931,1,HR,1,100,69
1734688302.087546,605586,31064,1,HR,1,100,71
1734688302.967540,606466,31214,1,HR,1,100,70
1734688303.807534,607306,31347,1,HR,1,100,70
1734688304.567529,608066,31470,1,HR,1,100,72
1734688305.540523,609039,31636,1,HR,1,100,70
1734688306.180518,609679,31737,1,HR,1,100,75
1734688306.540516,610039,31804,1,HR,1,100,96
1734688307.580509,611079,31968,1,HR,1,100,87
1734688307.780508,611279,32004,1,HR,1,100,135
1734688308.420504,611919,32105,1,HR,1,100,125
1734688309.633496,613132,32308,1,HR,1,100,109
1734688310.633489,614132,32457,1,HR,1,100,98
1734688311.273485,614772,32572,1,HR,1,100,97
1734688312.033480,615532,32691,1,HR,1,100,93
1734688312.806475,616305,32823,1,HR,1,100,90
1734688313.646469,617145,32957,1,HR,1,100,86
1734688314.446464,617945,33090,1,HR,1,100,83
1734688315.246459,618745,33215,1,HR,1,100,82
1734688316.286452,619785,33379,1,HR,1,100,76
1734688317.299445,620798,33545,1,HR,1,100,73
1734688317.859441,621358,33646,1,HR,1,100,80
1734688318.699435,622198,33781,1,HR,1,100,78
1734688319.859428,623358,33968,1,HR,1,100,72
1734688320.272425,623771,34035,1,HR,1,100,90
1734688321.232419,624731,34201,1,HR,1,100,84
1734688321.872415,625371,34302,1,HR,1,100,86
1734688323.312405,626811,34536,1,HR,1,100,76
1734688324.205399,627704,34668,1,HR,1,100,74
1734688325.005394,628504,34789,1,HR,1,100,74
1734688325.605390,629104,34888,1,HR,1,100,80
1734688326.565383,630064,35054,1,HR,1,100,76
1734688327.205379,630704,35153,1,HR,1,100,80
1734688327.938374,631437,35271,1,HR,1,100,81
1734688328.778369,632277,35422,1,HR,1,100,79
1734688329.978361,633477,35606,1,HR,1,100,72
1734688330.538357,634037,35707,1,HR,1,100,80
1734688331.511351,635010,35856,1,HR,1,100,76
1734688332.471344,635970,36020,1,HR,1,100,73
1734688332.631343,636130,36039,1,HR,1,100,140
1734688333.231339,636730,36142,1,HR,1,100,131
1734688334.031334,637530,36275,1,HR,1,100,119
1734688334.924328,638423,36423,1,HR,1,100,108
1734688335.764323,639263,36545,1,HR,1,100,100
1734688336.524318,640023,36677,1,HR,1,100,95
1734688337.324312,640823,36812,1,HR,1,100,91
1734688338.177307,641676,36946,1,HR,1,100,86
1734688338.937302,642436,37078,1,HR,1,100,85
1734688339.697296,643196,37194,1,HR,1,100,83
1734688340.497291,643996,37332,1,HR,1,100,82
1734688341.297286,644796,37466,1,HR,1,100,80
1734688342.030281,645529,37582,1,HR,1,100,81
1734688342.870275,646369,37714,1,HR,1,100,79
1734688343.790269,647289,37865,1,HR,1,100,76
1734688344.830262,648329,38030,1,HR,1,100,72
1734688345.443259,648942,38135,1,HR,1,100,78
1734688346.283253,649782,38269,1,HR,1,100,77
1734688347.163247,650662,38417,1,HR,1,100,75
1734688347.963242,651462,38553,1,HR,1,100,75
1734688348.736237,652235,38669,1,HR,1,100,76
1734688349.536231,653035,38801,1,HR,1,100,76
1734688350.536225,654035,38954,1,HR,1,100,72
1734688350.856223,654355,39021,1,HR,1,100,98
1734688351.376219,654875,39105,1,HR,1,100,102
1734688352.175214,655674,39237,1,HR,1,100,96
1734688353.149207,656648,39389,1,HR,1,100,88
1734688353.949202,657448,39521,1,HR,1,100,85
1734688354.829196,658328,39670,1,HR,1,100,82
1734688355.789190,659288,39826,1,HR,1,100,77
1734688356.682184,660181,39958,1,HR,1,100,75
1734688357.642178,661141,40124,1,HR,1,100,72
1734688358.602171,662101,40275,1,HR,1,100,70
1734688359.455166,662954,40408,1,HR,1,100,71
1734688360.495159,663994,40574,1,HR,1,100,68
1734688361.135154,664634,40679,1,HR,1,100,73
1734688362.055148,665554,40829,1,HR,1,100,72
1734688362.294147,665793,40879,1,HR,1,100,111
1734688363.188141,666687,41013,1,HR,1,100,102
1734688363.828137,667327,41131,1,HR,1,100,100
1734688364.148134,667647,41181,1,HR,1,100,119
1734688364.867130,668366,41299,1,HR,1,100,111
